chessboard-16 vermThroughput 1 16 4 0 add 0.7336165048543689
chessboard-16 randThroughput 1 16 4 0 add 0.7742377298336203
chessboard-16 vermThroughput 2 16 4 0 add 0.8324252801992529
chessboard-16 randThroughput 2 16 4 0 add 0.7838418843318262
chessboard-16 vermThroughput 3 16 4 0 add 0.8996289488017427
chessboard-16 randThroughput 3 16 4 0 add 0.8472903603415342
chessboard-16 vermThroughput 4 16 4 0 add 0.9154487620357635
chessboard-16 randThroughput 4 16 4 0 add 0.8932689961445692
chessboard-16 vermThroughput 5 16 4 0 add 0.9378658156911581
chessboard-16 randThroughput 5 16 4 0 add 0.8620575475484445
chessboard-16 vermThroughput 6 16 4 0 add 0.9415860698755436
chessboard-16 randThroughput 6 16 4 0 add 0.8981085097272936
chessboard-16 vermThroughput 7 16 4 0 add 0.9546772492970944
chessboard-16 randThroughput 7 16 4 0 add 0.9134741198865022
chessboard-16 vermThroughput 8 16 4 0 add 0.9546697130369967
chessboard-16 randThroughput 8 16 4 0 add 0.9365674432824258
chessboard-16 vermThroughput 9 16 4 0 add 0.9641439909297055
chessboard-16 randThroughput 9 16 4 0 add 0.9270833972899709
chessboard-16 vermThroughput 10 16 4 0 add 0.9615394555478981
chessboard-16 randThroughput 10 16 4 0 add 0.9274068258150698
chessboard-16 vermThroughput 1 16 4 0 mult 0.7336165048543689
chessboard-16 randThroughput 1 16 4 0 mult 0.7774183238099441
chessboard-16 vermThroughput 2 16 4 0 mult 0.8258965934789964
chessboard-16 randThroughput 2 16 4 0 mult 0.8369291376106895
chessboard-16 vermThroughput 3 16 4 0 mult 0.9019188937228089
chessboard-16 randThroughput 3 16 4 0 mult 0.8329385039976565
chessboard-16 vermThroughput 4 16 4 0 mult 0.9193587922202656
chessboard-16 randThroughput 4 16 4 0 mult 0.8901373212711532
chessboard-16 vermThroughput 5 16 4 0 mult 0.938027493606138
chessboard-16 randThroughput 5 16 4 0 mult 0.8752377330010738
chessboard-16 vermThroughput 6 16 4 0 mult 0.9352005647371479
chessboard-16 randThroughput 6 16 4 0 mult 0.8796082604126632
chessboard-16 vermThroughput 7 16 4 0 mult 0.9517719072164945
chessboard-16 randThroughput 7 16 4 0 mult 0.900242412693715
chessboard-16 vermThroughput 8 16 4 0 mult 0.951764262383777
chessboard-16 randThroughput 8 16 4 0 mult 0.8881269849768643
chessboard-16 vermThroughput 9 16 4 0 mult 0.9600422372817544
chessboard-16 randThroughput 9 16 4 0 mult 0.9268785618307467
chessboard-16 vermThroughput 10 16 4 0 mult 0.9620921392272324
chessboard-16 randThroughput 10 16 4 0 mult 0.8621602058642255
uniform-16 vermThroughput 1 16 4 0 add 0.9374999999999999
uniform-16 randThroughput 1 16 4 0 add 0.9384271069538925
uniform-16 vermThroughput 2 16 4 0 add 0.9406887755102035
uniform-16 randThroughput 2 16 4 0 add 0.9414060807592625
uniform-16 vermThroughput 3 16 4 0 add 0.9514126712328768
uniform-16 randThroughput 3 16 4 0 add 0.944665188634368
uniform-16 vermThroughput 4 16 4 0 add 0.9583333333333335
uniform-16 randThroughput 4 16 4 0 add 0.948388363559521
uniform-16 vermThroughput 5 16 4 0 add 0.9626176683562634
uniform-16 randThroughput 5 16 4 0 add 0.9513610989064449
uniform-16 vermThroughput 6 16 4 0 add 0.9662686517452704
uniform-16 randThroughput 6 16 4 0 add 0.9559438658075186
uniform-16 vermThroughput 7 16 4 0 add 0.9676339285714283
uniform-16 randThroughput 7 16 4 0 add 0.9606564547420089
uniform-16 vermThroughput 8 16 4 0 add 0.968054451510334
uniform-16 randThroughput 8 16 4 0 add 0.9599608887926105
uniform-16 vermThroughput 9 16 4 0 add 0.9722222222222221
uniform-16 randThroughput 9 16 4 0 add 0.9551858740569701
uniform-16 vermThroughput 10 16 4 0 add 0.9747555174161447
uniform-16 randThroughput 10 16 4 0 add 0.9688524183676439
uniform-16 vermThroughput 1 16 4 0 mult 0.9374999999999999
uniform-16 randThroughput 1 16 4 0 mult 0.9381377551020407
uniform-16 vermThroughput 2 16 4 0 mult 0.9406887755102039
uniform-16 randThroughput 2 16 4 0 mult 0.9447632700172957
uniform-16 vermThroughput 3 16 4 0 mult 0.9496359223300971
uniform-16 randThroughput 3 16 4 0 mult 0.9417111075199311
uniform-16 vermThroughput 4 16 4 0 mult 0.9568885819941564
uniform-16 randThroughput 4 16 4 0 mult 0.950247899314468
uniform-16 vermThroughput 5 16 4 0 mult 0.962856699751861
uniform-16 randThroughput 5 16 4 0 mult 0.9485413723826598
uniform-16 vermThroughput 6 16 4 0 mult 0.9583333333333334
uniform-16 randThroughput 6 16 4 0 mult 0.9538956658824466
uniform-16 vermThroughput 7 16 4 0 mult 0.9688550420168068
uniform-16 randThroughput 7 16 4 0 mult 0.954921963302021
uniform-16 vermThroughput 8 16 4 0 mult 0.9706996700231323
uniform-16 randThroughput 8 16 4 0 mult 0.9530482255071941
uniform-16 vermThroughput 9 16 4 0 mult 0.9725792630676949
uniform-16 randThroughput 9 16 4 0 mult 0.952946006135436
uniform-16 vermThroughput 10 16 4 0 mult 0.9731661201607787
uniform-16 randThroughput 10 16 4 0 mult 0.9547475257731636
permutation-16 vermThroughput 1 16 4 0 add 0.5
permutation-16 randThroughput 1 16 4 0 add 0.575
permutation-16 vermThroughput 2 16 4 0 add 0.75
permutation-16 randThroughput 2 16 4 0 add 0.725
permutation-16 vermThroughput 3 16 4 0 add 0.8333333333333335
permutation-16 randThroughput 3 16 4 0 add 0.8041666666666668
permutation-16 vermThroughput 4 16 4 0 add 0.875
permutation-16 randThroughput 4 16 4 0 add 0.7341666666666666
permutation-16 vermThroughput 5 16 4 0 add 0.8999999999999998
permutation-16 randThroughput 5 16 4 0 add 0.7858333333333334
permutation-16 vermThroughput 6 16 4 0 add 0.9166666666666665
permutation-16 randThroughput 6 16 4 0 add 0.7898809523809524
permutation-16 vermThroughput 7 16 4 0 add 0.9285714285714284
permutation-16 randThroughput 7 16 4 0 add 0.9048214285714286
permutation-16 vermThroughput 8 16 4 0 add 0.9375
permutation-16 randThroughput 8 16 4 0 add 0.8909126984126983
permutation-16 vermThroughput 9 16 4 0 add 0.9444444444444442
permutation-16 randThroughput 9 16 4 0 add 0.8067460317460317
permutation-16 vermThroughput 10 16 4 0 add 0.9499999999999998
permutation-16 randThroughput 10 16 4 0 add 0.85625
permutation-16 vermThroughput 1 16 4 0 mult 0.5
permutation-16 randThroughput 1 16 4 0 mult 0.725
permutation-16 vermThroughput 2 16 4 0 mult 0.75
permutation-16 randThroughput 2 16 4 0 mult 0.6750000000000002
permutation-16 vermThroughput 3 16 4 0 mult 0.8333333333333335
permutation-16 randThroughput 3 16 4 0 mult 0.7541666666666668
permutation-16 vermThroughput 4 16 4 0 mult 0.875
permutation-16 randThroughput 4 16 4 0 mult 0.7716666666666666
permutation-16 vermThroughput 5 16 4 0 mult 0.8999999999999998
permutation-16 randThroughput 5 16 4 0 mult 0.74
permutation-16 vermThroughput 6 16 4 0 mult 0.9166666666666665
permutation-16 randThroughput 6 16 4 0 mult 0.7345238095238095
permutation-16 vermThroughput 7 16 4 0 mult 0.9285714285714284
permutation-16 randThroughput 7 16 4 0 mult 0.7420833333333333
permutation-16 vermThroughput 8 16 4 0 mult 0.9375
permutation-16 randThroughput 8 16 4 0 mult 0.8219444444444445
permutation-16 vermThroughput 9 16 4 0 mult 0.9444444444444442
permutation-16 randThroughput 9 16 4 0 mult 0.8034722222222221
permutation-16 vermThroughput 10 16 4 0 mult 0.9499999999999998
permutation-16 randThroughput 10 16 4 0 mult 0.7872799422799421
skew-16-0.2 vermThroughput 1 16 4 0 add 0.797872340425532
skew-16-0.2 randThroughput 1 16 4 0 add 0.8262706797447728
skew-16-0.2 vermThroughput 2 16 4 0 add 0.8396946564885496
skew-16-0.2 randThroughput 2 16 4 0 add 0.8221411152120712
skew-16-0.2 vermThroughput 3 16 4 0 add 0.8980957151034423
skew-16-0.2 randThroughput 3 16 4 0 add 0.8783010245690784
skew-16-0.2 vermThroughput 4 16 4 0 add 0.9286991732303755
skew-16-0.2 randThroughput 4 16 4 0 add 0.8788222191059208
skew-16-0.2 vermThroughput 5 16 4 0 add 0.9467597673397719
skew-16-0.2 randThroughput 5 16 4 0 add 0.9307445628761244
skew-16-0.2 vermThroughput 6 16 4 0 add 0.956569881889764
skew-16-0.2 randThroughput 6 16 4 0 add 0.9212547008585414
skew-16-0.2 vermThroughput 7 16 4 0 add 0.9639332706766918
skew-16-0.2 randThroughput 7 16 4 0 add 0.8723848424191878
skew-16-0.2 vermThroughput 8 16 4 0 add 0.9584641807672436
skew-16-0.2 randThroughput 8 16 4 0 add 0.9341228151818504
skew-16-0.2 vermThroughput 9 16 4 0 add 0.9652634948480631
skew-16-0.2 randThroughput 9 16 4 0 add 0.9422523527097088
skew-16-0.2 vermThroughput 10 16 4 0 add 0.9688626802884618
skew-16-0.2 randThroughput 10 16 4 0 add 0.9602826577512499
skew-16-0.2 vermThroughput 1 16 4 0 mult 0.797872340425532
skew-16-0.2 randThroughput 1 16 4 0 mult 0.8244579688176932
skew-16-0.2 vermThroughput 2 16 4 0 mult 0.8446955403493702
skew-16-0.2 randThroughput 2 16 4 0 mult 0.8543237330679421
skew-16-0.2 vermThroughput 3 16 4 0 mult 0.9021801275878674
skew-16-0.2 randThroughput 3 16 4 0 mult 0.895838083504118
skew-16-0.2 vermThroughput 4 16 4 0 mult 0.9281250000000001
skew-16-0.2 randThroughput 4 16 4 0 mult 0.8924468267931911
skew-16-0.2 vermThroughput 5 16 4 0 mult 0.9464596003475237
skew-16-0.2 randThroughput 5 16 4 0 mult 0.9074242340146098
skew-16-0.2 vermThroughput 6 16 4 0 mult 0.9556094348659002
skew-16-0.2 randThroughput 6 16 4 0 mult 0.9234630876790622
skew-16-0.2 vermThroughput 7 16 4 0 mult 0.9663761337868478
skew-16-0.2 randThroughput 7 16 4 0 mult 0.9274801087007176
skew-16-0.2 vermThroughput 8 16 4 0 mult 0.9602093206951026
skew-16-0.2 randThroughput 8 16 4 0 mult 0.9012613995210964
skew-16-0.2 vermThroughput 9 16 4 0 mult 0.9641597177678
skew-16-0.2 randThroughput 9 16 4 0 mult 0.9219005201890077
skew-16-0.2 vermThroughput 10 16 4 0 mult 0.9674983893482231
skew-16-0.2 randThroughput 10 16 4 0 mult 0.9268852259250234
skew-16-0.4 vermThroughput 1 16 4 0 add 0.6944444444444446
skew-16-0.4 randThroughput 1 16 4 0 add 0.7325114200105609
skew-16-0.4 vermThroughput 2 16 4 0 add 0.8271287751677857
skew-16-0.4 randThroughput 2 16 4 0 add 0.8019973075404383
skew-16-0.4 vermThroughput 3 16 4 0 add 0.8843315972222235
skew-16-0.4 randThroughput 3 16 4 0 add 0.8258787307947545
skew-16-0.4 vermThroughput 4 16 4 0 add 0.9076352515613728
skew-16-0.4 randThroughput 4 16 4 0 add 0.81315810708378
skew-16-0.4 vermThroughput 5 16 4 0 add 0.9287383177570094
skew-16-0.4 randThroughput 5 16 4 0 add 0.8559186394776059
skew-16-0.4 vermThroughput 6 16 4 0 add 0.9434472318339098
skew-16-0.4 randThroughput 6 16 4 0 add 0.8771007472850478
skew-16-0.4 vermThroughput 7 16 4 0 add 0.9449469070255593
skew-16-0.4 randThroughput 7 16 4 0 add 0.8692962131276335
skew-16-0.4 vermThroughput 8 16 4 0 add 0.9536811047948595
skew-16-0.4 randThroughput 8 16 4 0 add 0.8752663008233362
skew-16-0.4 vermThroughput 9 16 4 0 add 0.9617934992283951
skew-16-0.4 randThroughput 9 16 4 0 add 0.8979706986001851
skew-16-0.4 vermThroughput 10 16 4 0 add 0.9615796232876719
skew-16-0.4 randThroughput 10 16 4 0 add 0.8982015232241718
skew-16-0.4 vermThroughput 1 16 4 0 mult 0.6944444444444446
skew-16-0.4 randThroughput 1 16 4 0 mult 0.7715387709735639
skew-16-0.4 vermThroughput 2 16 4 0 mult 0.8186431623931628
skew-16-0.4 randThroughput 2 16 4 0 mult 0.7767834498325866
skew-16-0.4 vermThroughput 3 16 4 0 mult 0.888374928284567
skew-16-0.4 randThroughput 3 16 4 0 mult 0.8311496543074972
skew-16-0.4 vermThroughput 4 16 4 0 mult 0.9030367830980879
skew-16-0.4 randThroughput 4 16 4 0 mult 0.7910555578173291
skew-16-0.4 vermThroughput 5 16 4 0 mult 0.9293619791666669
skew-16-0.4 randThroughput 5 16 4 0 mult 0.8657693975855839
skew-16-0.4 vermThroughput 6 16 4 0 mult 0.9412977430555555
skew-16-0.4 randThroughput 6 16 4 0 mult 0.8996934788344264
skew-16-0.4 vermThroughput 7 16 4 0 mult 0.9479434447300774
skew-16-0.4 randThroughput 7 16 4 0 mult 0.8457111383774368
skew-16-0.4 vermThroughput 8 16 4 0 mult 0.9525708261245678
skew-16-0.4 randThroughput 8 16 4 0 mult 0.8766104425370648
skew-16-0.4 vermThroughput 9 16 4 0 mult 0.9617934992283953
skew-16-0.4 randThroughput 9 16 4 0 mult 0.8513370172597433
skew-16-0.4 vermThroughput 10 16 4 0 mult 0.9612262068078543
